,training_dates,testing_dates,model_type,clf,parameters,baseline,auc-roc,a_at_5,a_at_20,a_at_50,f1_at_5,f1_at_20,f1_at_50,p_at_1,p_at_5,p_at_10,p_at_20,p_at_50,r_at_1,r_at_5,r_at_10,r_at_20,r_at_50
81,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=1000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1000}",0.7232263691317554,0.6856776346434228,0.3156897536916183,0.43965595019698656,0.610267360380139,0.11497471800855698,0.3930549221447652,0.6813856858358125,0.8403614457831325,0.8892900120336944,0.915187969924812,0.9072180451127819,0.8335037593984962,0.011601796407185628,0.0614604125083167,0.12653858948769128,0.250873253493014,0.5762225548902196
82,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 500, 'n_estimators': 10, 'subsample': 0.8}",0.7232263691317554,0.6829274416865858,0.3218249075215783,0.44272352711196655,0.6075606748669213,0.12290937378451965,0.3963776141768193,0.6791729156934575,0.9819277108433735,0.950661853188929,0.9377443609022557,0.9148872180451127,0.830796992481203,0.013556220891550234,0.06570192947438457,0.1296573519627412,0.25299401197604793,0.5743512974051896
83,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'min_samples_split': 500, 'n_estimators': 100, 'subsample': 0.8}",0.7232263691317554,0.6995607105178248,0.3233286216955881,0.44494902408950104,0.6180265255180295,0.12485414235705952,0.39878819467066257,0.6877289602438964,0.9759036144578314,0.9657039711191335,0.9500751879699249,0.9204511278195489,0.8412631578947368,0.01347305389221557,0.06674151696606787,0.13136227544910178,0.2545326014637392,0.5815868263473054
84,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 20, 'min_samples_split': 500, 'n_estimators': 10, 'subsample': 0.8}",0.7232263691317554,0.6829512653312665,0.3215843132537367,0.4408589215361944,0.6075606748669213,0.12259821081291326,0.3943579386279236,0.6791729156934575,0.9518072289156626,0.9482551143200962,0.9383458646616541,0.9102255639097744,0.830796992481203,0.013140385894876913,0.06553559547571523,0.12974051896207583,0.2517049234863606,0.5743512974051896
85,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 20, 'min_samples_split': 500, 'n_estimators': 100, 'subsample': 0.8}",0.7232263691317554,0.6989410382032125,0.32302787886078616,0.4440467955850952,0.6153799885717722,0.1244651886425515,0.39781093230829373,0.6855653627713717,0.9819277108433735,0.9626955475330926,0.9494736842105264,0.9181954887218046,0.8386165413533835,0.013556220891550234,0.0665335994677312,0.13127910844976715,0.25390884896872923,0.5797571523619428
86,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.5, 'max_depth': 10, 'min_samples_split': 500, 'n_estimators': 10, 'subsample': 0.8}",0.7232263691317554,0.6835945782924353,0.3234489188295089,0.44266337854500615,0.6102072118131785,0.12500972384286269,0.3963124633526614,0.6813365131659823,0.9759036144578314,0.96690734055355,0.9449624060150376,0.9147368421052632,0.8334436090225564,0.01347305389221557,0.06682468396540253,0.13065535595475716,0.25295242847638055,0.5761809713905522
87,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.5, 'max_depth': 10, 'min_samples_split': 500, 'n_estimators': 100, 'subsample': 0.8}",0.7232263691317554,0.6892853816616107,0.32284743315990494,0.4436859041833328,0.6115906288532675,0.12423181641384677,0.3974200273633462,0.6824674845720748,0.9668674698795181,0.9608904933814681,0.945563909774436,0.9172932330827067,0.8348270676691729,0.013348303393213573,0.06640884896872921,0.13073852295409183,0.2536593479707252,0.5771373918829009
88,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.5, 'max_depth': 20, 'min_samples_split': 500, 'n_estimators': 10, 'subsample': 0.8}",0.7232263691317554,0.6779419176063461,0.3218249075215783,0.4425430814110854,0.6046133950858621,0.12290937378451965,0.39618216170434556,0.6767634548717822,0.9728915662650602,0.950661853188929,0.9461654135338345,0.9144360902255639,0.8278496240601504,0.013431470392548236,0.06570192947438457,0.13082168995342647,0.2528692614770459,0.5723137059214903
89,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=20,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=500,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.8, verbose=0,
              warm_start=False)","{'learning_rate': 0.5, 'max_depth': 20, 'min_samples_split': 500, 'n_estimators': 100, 'subsample': 0.8}",0.7232263691317554,0.6805615244573333,0.3226068388920634,0.44109951580403595,0.6067185949294758,0.12392065344224036,0.3946185419245553,0.678484498315836,0.9367469879518072,0.9584837545126353,0.9422556390977443,0.910827067669173,0.8299548872180451,0.012932468396540253,0.06624251497005988,0.13028110445775115,0.2518712574850299,0.573769128409847
90,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'n_jobs': -1}",0.7056158631144256,0.5346018617442032,0.3190744193340419,0.36913453328919166,0.5262497604153962,0.09883546638994581,0.30338246046099976,0.6070442687632783,0.7417102966841187,0.7469501568490763,0.8041470639484231,0.6868792472556194,0.7318696637044781,0.010494863690241012,0.05291880679573291,0.11396187277755827,0.19468589490320032,0.5185944290794152
91,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1}",0.7056158631144256,0.6325516247246777,0.33322297921276856,0.435242459619104,0.5835758219929954,0.11756024443675776,0.37638049794127837,0.6545938055527452,0.8987783595113438,0.8884628790519344,0.8750653423941454,0.8521519428471859,0.7891967241679735,0.012717305412880284,0.06294448834452786,0.12401224812327144,0.24153002765705256,0.5592157250098775
92,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'n_estimators': 500, 'n_jobs': -1}",0.7056158631144256,0.6483204235225144,0.33562753741875906,0.4417940095136868,0.5924970814239167,0.12074253430185634,0.38361488436525953,0.661993611885939,0.9354275741710296,0.9125130707563611,0.898588604286461,0.8685311029796132,0.7981181390486147,0.013235875148162782,0.06464836033188463,0.12734591070723034,0.2461724614776768,0.5655373370209403
93,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'n_jobs': -1}",0.7056158631144256,0.5667429109875074,0.32569566656792875,0.4097332334338137,0.5432907598752418,0.10759829355471003,0.3482125678223727,0.621179055079418,0.8411867364746946,0.8131753224119902,0.8015333681826102,0.7883777661613521,0.748910960097578,0.011902410114579218,0.0576106282101936,0.11359146582378507,0.22345416831291978,0.530669695772422
94,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1}",0.7056158631144256,0.6502384752829343,0.33545329407049884,0.44200310153159905,0.5927061734418289,0.12051193358699412,0.38384576903836537,0.6621670448468732,0.9232111692844677,0.9107703032415476,0.8924899808328978,0.8690538421327757,0.7983272347098798,0.013063018569735282,0.06452489134729356,0.12648162781509284,0.2463206242591861,0.5656854998024496
95,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500, 'n_jobs': -1}",0.7056158631144256,0.6588372529261017,0.33573208342771516,0.4456273631754108,0.5998849993901483,0.12088089473077367,0.38784777003886556,0.6681215765056149,0.9389179755671903,0.9135587312652492,0.9060811988151246,0.878114654120927,0.8055061857466458,0.01328526274199921,0.06472244172263927,0.12840774397471355,0.24888877913868038,0.5707724219676017
96,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 10, 'n_jobs': -1}",0.7056158631144256,0.6505395210955621,0.3350351100346744,0.4430137129515081,0.5970971058179854,0.11995849187132482,0.3849617116250433,0.6658091370264919,0.9162303664921466,0.9065876612059951,0.8928384736016728,0.8715804147063948,0.8027182435964454,0.012964243382062425,0.064228565784275,0.12653101540892928,0.2470367443698143,0.5687969182141446
97,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 100, 'n_jobs': -1}",0.7056158631144256,0.661123251761028,0.33667299750832014,0.4454879684968026,0.6004077294349288,0.12212613859102964,0.3876938469234617,0.6685551589079504,0.93717277486911,0.9229696758452423,0.9029447638961492,0.8777661613521519,0.8060289248998084,0.013260568945080996,0.06538917423943105,0.1279632556301857,0.2487900039510075,0.5711428289213749
98,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=20, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=500, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 500, 'n_jobs': -1}",0.7056158631144256,0.6607232721767105,0.33670784617797217,0.4459410012022791,0.5998849993901483,0.12217225873400207,0.3881940970485242,0.6681215765056149,0.9424083769633508,0.923318229348205,0.9092176337341,0.8788987628506708,0.8055061857466458,0.013334650335835639,0.06541386803634927,0.1288522323192414,0.24911102331094429,0.5707724219676017
